ip,state,whois_country,whois_info,shodan_country,shodan_os,shodan_vulns,shodan_bluekeep,,scan patched,scan vulnerable,offline,
116.62.68.25,patched,CN,KUANCOM,CN,,"[u'CVE-2016-6291', u'CVE-2016-6290', u'CVE-2016-6292', u'CVE-2016-6295', u'CVE-2016-6294', u'CVE-2016-5766', u'CVE-2016-5767', u'CVE-2016-5768', u'CVE-2016-5769', u'CVE-2018-10547', u'CVE-2018-10546', u'CVE-2019-9641', u'CVE-2019-9024', u'CVE-2015-8865', u'CVE-2016-7568', u'CVE-2010-1256', u'CVE-2016-4473', u'CVE-2018-10548', u'CVE-2018-19520', u'CVE-2018-19396', u'CVE-2016-7478', u'CVE-2016-4537', u'CVE-2018-19935', u'CVE-2016-4538', u'CVE-2016-4539', u'CVE-2018-17082', u'CVE-2018-10545', u'CVE-2019-9639', u'CVE-2019-9638', u'CVE-2010-3972', u'CVE-2013-7456', u'CVE-2019-9637', u'CVE-2015-8994', u'CVE-2017-16642', u'CVE-2018-14883', u'CVE-2016-5773', u'CVE-2016-5772', u'CVE-2016-5771', u'CVE-2016-5770', u'CVE-2010-2730', u'CVE-2010-1899', u'CVE-2016-6289', u'CVE-2018-19395', u'CVE-2019-6977', u'CVE-2016-6296', u'CVE-2018-20783', u'CVE-2016-4073', u'CVE-2016-4072', u'CVE-2016-4071', u'CVE-2016-4070', u'CVE-2016-5093', u'CVE-2016-5096', u'CVE-2016-5094', u'CVE-2016-5095', u'CVE-2016-4543', u'CVE-2016-4542', u'CVE-2016-4541', u'CVE-2016-4540', u'CVE-2018-19518', u'CVE-2016-6297', u'CVE-2016-4544', u'CVE-2016-5399', u'CVE-2019-9023', u'CVE-2019-9020', u'CVE-2019-9021', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2018-15132', u'CVE-2018-10549']",FALSE,,,,,
186.210.207.88,offline,BR,144690,BR,,,FALSE,,,,,
177.189.147.226,vulnerable,BR,189195,BR,,,FALSE,,,,,
45.77.204.164,vulnerable,US,NET-45-77-204-0-23,US,,,FALSE,,,,,
140.246.130.210,patched,CN,CHINANET-SD,,,,FALSE,,,,,
154.223.167.120,vulnerable,SC,,HK,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'MS15-034', u'CVE-2015-1635', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
123.56.74.232,patched,CN,ALISOFT,CN,,"[u'CVE-2018-10549', u'CVE-2014-5459', u'CVE-2008-2939', u'CVE-2008-5658', u'CVE-2018-10545', u'CVE-2018-10547', u'CVE-2018-10546', u'CVE-2008-5557', u'CVE-2008-5498', u'CVE-2012-1172', u'CVE-2018-10548', u'CVE-2010-1861', u'CVE-2010-1860', u'CVE-2010-1862', u'CVE-2010-1864', u'CVE-2010-1868', u'CVE-2014-2497', u'CVE-2010-4645', u'CVE-2011-1468', u'CVE-2011-1469', u'CVE-2011-0421', u'CVE-2008-7068', u'CVE-2012-2687', u'CVE-2009-3294', u'CVE-2009-3292', u'CVE-2011-1467', u'CVE-2011-1464', u'CVE-2009-3291', u'CVE-2011-3182', u'CVE-2010-2097', u'CVE-2008-3659', u'CVE-2008-3658', u'CVE-2010-2093', u'CVE-2018-20783', u'CVE-2009-3557', u'CVE-2012-0053', u'CVE-2006-7243', u'CVE-2012-0883', u'CVE-2009-3558', u'CVE-2009-2626', u'CVE-2010-1130', u'CVE-2012-1823', u'CVE-2013-1635', u'CVE-2016-4975', u'CVE-2011-3639', u'CVE-2010-3710', u'CVE-2013-1862', u'CVE-2013-1643', u'CVE-2011-4317', u'CVE-2007-1581', u'CVE-2010-2484', u'CVE-2014-0098', u'CVE-2011-3348', u'CVE-2018-19520', u'CVE-2018-19396', u'CVE-2016-7478', u'CVE-2012-2376', u'CVE-2012-0031', u'CVE-2012-2143', u'CVE-2010-3870', u'CVE-2012-1171', u'CVE-2012-0831', u'CVE-2018-17082', u'CVE-2019-9639', u'CVE-2019-9638', u'CVE-2013-6438', u'CVE-2013-4248', u'CVE-2019-9637', u'CVE-2009-1891', u'CVE-2011-4415', u'CVE-2010-2531', u'CVE-2009-1890', u'CVE-2018-14883', u'CVE-2013-2249', u'CVE-2011-1153', u'CVE-2010-1452', u'CVE-2010-0434', u'CVE-2014-8626', u'CVE-2008-5625', u'CVE-2012-2311', u'CVE-2014-0237', u'CVE-2010-1915', u'CVE-2011-0419', u'CVE-2014-0231', u'CVE-2014-0238', u'CVE-2019-9023', u'CVE-2019-9020', u'CVE-2019-9021', u'CVE-2019-9024', u'CVE-2009-1195', u'CVE-2011-3192', u'CVE-2008-3660', u'CVE-2008-2364', u'CVE-2010-0425', u'CVE-2018-1312', u'CVE-2011-3368', u'CVE-2008-5624', u'CVE-2012-4558', u'CVE-2011-0708', u'CVE-2011-3607', u'CVE-2011-1092', u'CVE-2018-19935', u'CVE-2010-4697', u'CVE-2013-4635', u'CVE-2009-1272', u'CVE-2008-2666', u'CVE-2008-2665', u'CVE-2009-1271', u'CVE-2010-4699', u'CVE-2012-2688', u'CVE-2010-2101', u'CVE-2010-2100', u'CVE-2017-7679', u'CVE-2019-6977', u'CVE-2010-2225', u'CVE-2011-2483', u'CVE-2007-6750', u'CVE-2010-1914', u'CVE-2010-1917', u'CVE-2011-3267', u'CVE-2011-1466', u'CVE-2014-9427', u'CVE-2015-8994', u'CVE-2019-9641', u'CVE-2012-3365', u'CVE-2018-15132', u'CVE-2010-3065', u'CVE-2011-4885', u'CVE-2010-0408', u'CVE-2011-0752', u'CVE-2011-0755', u'CVE-2009-4418', u'CVE-2010-2190', u'CVE-2010-2191', u'CVE-2009-2699', u'CVE-2011-3268', u'CVE-2010-3709', u'CVE-2013-1896', u'CVE-2016-8612', u'CVE-2012-2336', u'CVE-2009-4143', u'CVE-2009-4142', u'CVE-2009-4018', u'CVE-2010-1128', u'CVE-2010-1129', u'CVE-2009-3293', u'CVE-2017-16642', u'CVE-2013-2110', u'CVE-2012-3499', u'CVE-2011-4718', u'CVE-2018-19395', u'CVE-2008-2829', u'CVE-2012-2386', u'CVE-2008-5814', u'CVE-2012-0057', u'CVE-2012-0789', u'CVE-2012-0788', u'CVE-2011-1470']",FALSE,,,,,
101.91.169.207,patched,CN,CHINANET-SH,,,,FALSE,,,,,
115.28.208.130,vulnerable,CN,ALISOFT,,,,FALSE,,,,,
218.205.103.169,vulnerable,CN,CMNET-zhejiang,,,,FALSE,,,,,
47.92.221.11,patched,CN,ALISOFT,,,,FALSE,,,,,
81.28.45.220,offline,IR,Ofogh,IR,,,FALSE,,,,,
180.76.176.214,patched,CN,Baidu,CN,,,FALSE,,,,,
197.14.49.80,vulnerable,TN,ORG-ATIA2-AFRINIC,TN,,,FALSE,,,,,
168.255.229.250,offline,MX,,,,,FALSE,,,,,
82.117.160.227,vulnerable,RU,NTS-INFRA-NET,RU,,"[u'CVE-2008-1446', u'CVE-2009-2521', u'CVE-2010-1899', u'CVE-2019-0708', u'CVE-2009-3555', u'CVE-2008-0074', u'CVE-2010-1256']",TRUE,,,,,
80.253.250.91,vulnerable,TR,Verigom-Teknoboss-Teknoloji,,,,FALSE,,,,,
103.27.237.143,vulnerable,VN,LVSS-VN,VN,,,FALSE,,,,,
5.104.177.149,offline,BG,Digicom-TV-OOD,BG,,[u'CVE-2019-0708'],TRUE,,,,,
49.235.173.50,vulnerable,CN,TencentCloud,CN,,,FALSE,,,,,
47.100.193.50,vulnerable,CN,ALISOFT,,,,FALSE,,,,,
193.112.159.16,vulnerable,CN,TENCENT-CN,CN,,,FALSE,,,,,
123.206.37.166,vulnerable,CN,TencentCloud,CN,,[u'CVE-2019-0708'],TRUE,,,,,
111.230.6.16,vulnerable,CN,TencentCloud,CN,,,FALSE,,,,,
36.111.45.131,patched,CN,CHINANET-ZJ,CN,,,FALSE,,,,,
132.232.242.51,vulnerable,CN,TENCENT-CN,CN,,,FALSE,,,,,
140.246.92.129,patched,CN,CHINANET-SD,CN,,,FALSE,,,,,
212.129.249.170,offline,CN,TENCENT-CN,CN,,,FALSE,,,,,
175.141.238.67,patched,MY,ADSL-STREAMYX,MY,,,FALSE,,,,,
223.247.212.234,patched,CN,CHINANET-AH,CN,,,FALSE,,,,,
49.234.211.61,vulnerable,CN,TencentCloud,,,,FALSE,,,,,
121.196.213.240,patched,CN,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
39.107.107.106,patched,CN,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
51.145.131.214,offline,GB,MICROSOFT,NL,,,FALSE,,,,,
98.179.244.36,vulnerable,US,NETBLK-BR-RDC-VOIP-98-179-224-0,US,,[u'CVE-2019-0708'],TRUE,,,,,
154.8.234.152,vulnerable,CN,TENCENT-CN,CN,,,FALSE,,,,,
195.9.181.234,vulnerable,RU,RU-MGTS-RFC,RU,,[u'CVE-2016-8858'],FALSE,,,,,
61.147.88.84,offline,CN,CHINANET-JS,,,,FALSE,,,,,
82.117.240.152,vulnerable,UA,UA-VELTON-201022,UA,,[u'CVE-2019-0708'],TRUE,,,,,
217.174.252.194,vulnerable,GB,FASTHOSTS-UK-DS-NETWORK,GB,,"[u'CVE-2010-1899', u'CVE-2019-0708', u'MS15-034', u'CVE-2010-2730', u'CVE-2015-1635', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",TRUE,,,,,
5.196.207.231,vulnerable,FR,OVH_76687258,FR,,[u'CVE-2019-0708'],TRUE,,,,,
116.255.148.237,patched,CN,Gainet,CN,,[u'CVE-2019-0708'],TRUE,,,,,
212.129.249.245,vulnerable,CN,TENCENT-CN,CN,,,FALSE,,,,,
115.70.162.123,vulnerable,AU,EXETEL-Broadband-Users,AU,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
39.105.33.177,vulnerable,CN,ALISOFT,CN,,"[u'CVE-2019-0196', u'CVE-2019-0197', u'CVE-2019-0220', u'CVE-2018-8011', u'CVE-2019-0211', u'CVE-2018-1333', u'CVE-2018-17199', u'CVE-2018-11763']",FALSE,,,,,
54.207.12.12,vulnerable,US,AMAZON-GRU,,,,FALSE,,,,,
188.131.212.134,patched,CN,TENCENT-CN,CN,,,FALSE,,,,,
79.189.173.90,patched,PL,CUSTOMER-IDSL-092450,,,,FALSE,,,,,
88.147.149.4,patched,RU,SAN,RU,,[u'CVE-2019-0708'],TRUE,,,,,
121.196.208.252,patched,CN,ALISOFT,,,,FALSE,,,,,
47.98.59.113,vulnerable,CN,ALISOFT,,,,FALSE,,,,,
118.31.41.118,patched,CN,ALISOFT,CN,,,FALSE,,,,,
5.196.76.32,vulnerable,FR,FR-OVH-20120823,FR,,"[u'CVE-2011-5000', u'CVE-2010-1899', u'CVE-2017-15906', u'CVE-2014-1692', u'CVE-2010-5107', u'CVE-2010-2730', u'CVE-2016-10708', u'CVE-2016-0777', u'CVE-2011-4327', u'CVE-2012-2532', u'CVE-2010-3972', u'CVE-2010-1256', u'CVE-2010-4755', u'CVE-2016-0778', u'CVE-2012-2531']",FALSE,,,,,
183.56.205.133,vulnerable,CN,CHINANET-GD,CN,,,FALSE,,,,,
190.204.68.27,offline,VE,,,,,FALSE,,,,,
59.36.79.69,patched,CN,CHINANET-GD,CN,,,FALSE,,,,,
96.64.46.73,vulnerable,US,HOUSTON-CCCS-19,US,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2018-8581', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
39.108.248.108,patched,CN,ALISOFT,CN,,,FALSE,,,,,
132.232.14.91,patched,CN,TENCENT-CN,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
187.141.107.216,offline,MX,,MX,,,FALSE,,,,,
118.67.250.188,vulnerable,IN,NET4,IN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2019-0708', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",TRUE,,,,,
81.20.129.238,patched,DE,UNITEDHOSTER_CGN_NET,DE,,,FALSE,,,,,
47.93.27.249,patched,CN,ALISOFT,CN,,,FALSE,,,,,
203.126.126.181,patched,SG,JARDINESA-SG,SG,,,FALSE,,,,,
88.26.169.181,patched,ES,RIMA,,,,FALSE,,,,,
197.82.204.249,offline,ZA,ORG-DDLD1-AFRINIC,ZA,,[u'CVE-2019-0708'],TRUE,,,,,
92.210.27.204,patched,DE,VFDE-IP-SERVICE-01,DE,,[u'CVE-2019-0708'],TRUE,,,,,
118.31.13.48,patched,CN,ALISOFT,,,,FALSE,,,,,
114.238.55.86,offline,CN,CHINANET-JS,CN,,,FALSE,,,,,
203.83.51.47,offline,IO,SURE-IO,,,,FALSE,,,,,
189.222.253.131,vulnerable,MX,,MX,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2019-0708', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",TRUE,,,,,
140.82.16.199,vulnerable,US,NET-140-82-16-0-23,US,,,FALSE,,,,,
39.107.252.162,vulnerable,CN,ALISOFT,,,,FALSE,,,,,
75.99.121.188,vulnerable,US,OOL-STATIC-RMSYNJ-75-99-121-184-29,US,,[u'CVE-2019-0708'],TRUE,,,,,
154.8.211.135,patched,CN,TENCENT-CN,,,,FALSE,,,,,
54.148.226.144,vulnerable,US,AMAZON,US,,,FALSE,,,,,
168.255.130.211,offline,MX,,,,,FALSE,,,,,
18.188.31.176,vulnerable,US,AT-88-Z,US,,,FALSE,,,,,
41.228.161.115,vulnerable,TN,ORG-ATIA2-AFRINIC,TN,,,FALSE,,,,,
2.42.221.66,patched,IT,VODAFONE-IT,IT,,,FALSE,,,,,
139.155.18.12,vulnerable,CN,TencentCloud,CN,,,FALSE,,,,,
122.51.156.101,vulnerable,CN,hitiit,CN,,,FALSE,,,,,
168.255.116.238,offline,MX,,,,,FALSE,,,,,
140.246.32.185,patched,CN,CHINANET-SD,,,,FALSE,,,,,
112.245.242.106,offline,CN,UNICOM-SD,CN,,"[u'CVE-2018-15919', u'CVE-2017-15906']",FALSE,,,,,
47.93.126.235,patched,CN,ALISOFT,CN,,"[u'CVE-2018-10549', u'CVE-2014-5459', u'CVE-2018-10545', u'CVE-2018-10547', u'CVE-2018-10546', u'CVE-2011-0755', u'CVE-2014-3583', u'CVE-2017-9788', u'CVE-2015-3185', u'CVE-2013-1635', u'CVE-2019-9638', u'CVE-2011-4885', u'CVE-2016-0736', u'CVE-2017-9798', u'CVE-2018-17082', u'CVE-2018-1312', u'CVE-2018-1283', u'CVE-2018-10548', u'CVE-2018-19520', u'CVE-2018-19396', u'CVE-2016-7478', u'CVE-2012-2376', u'CVE-2011-1092', u'CVE-2012-2143', u'CVE-2019-9023', u'CVE-2012-2336', u'CVE-2014-2497', u'CVE-2016-4975', u'CVE-2012-1171', u'CVE-2019-9639', u'CVE-2013-4635', u'CVE-2011-0708', u'CVE-2011-1468', u'CVE-2011-1469', u'CVE-2011-0421', u'CVE-2017-15715', u'CVE-2012-2688', u'CVE-2017-7668', u'CVE-2013-4248', u'CVE-2019-9637', u'CVE-2011-1467', u'CVE-2011-1464', u'CVE-2017-16642', u'CVE-2017-7679', u'CVE-2013-2110', u'CVE-2018-20783', u'CVE-2016-8743', u'CVE-2011-1466', u'CVE-2015-3184', u'CVE-2018-14883', u'CVE-2018-19395', u'CVE-2019-6977', u'CVE-2017-15710', u'CVE-2014-8109', u'CVE-2012-0057', u'CVE-2019-9641', u'CVE-2017-3167', u'CVE-2012-2386', u'CVE-2006-7243', u'CVE-2016-8612', u'CVE-2017-3169', u'CVE-2011-4718', u'CVE-2012-1172', u'CVE-2016-2161', u'CVE-2012-2311', u'CVE-2014-0237', u'CVE-2015-8994', u'CVE-2012-1823', u'CVE-2018-19935', u'CVE-2010-4699', u'CVE-2014-9427', u'CVE-2019-0220', u'CVE-2014-0238', u'CVE-2010-3870', u'CVE-2019-9020', u'CVE-2019-9021', u'CVE-2012-0789', u'CVE-2012-0788', u'CVE-2019-9024', u'CVE-2012-3365', u'CVE-2011-1470', u'CVE-2018-17199', u'CVE-2018-15132', u'CVE-2013-1643']",FALSE,,,,,
162.253.236.109,vulnerable,US,SPIRAL-COMMUNICATIONS,US,,,FALSE,,,,,
202.29.238.34,offline,TH,THAINET-TH,TH,,,FALSE,,,,,
152.32.130.249,vulnerable,HK,UHGL-HK,HK,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
14.116.158.218,vulnerable,CN,CHINANET-GD,,,,FALSE,,,,,
36.111.171.188,vulnerable,CN,CHINANET-ZJ,,,,FALSE,,,,,
202.99.208.6,vulnerable,CN,UNICOM-SX,,,,FALSE,,,,,
94.191.125.206,patched,CN,TENCENT-CN,CN,,,FALSE,,,,,
218.78.28.160,patched,CN,CHINANET-SH,CN,,,FALSE,,,,,
173.52.62.186,vulnerable,US,VIS-BLOCK,US,,,FALSE,,,,,
119.3.221.234,vulnerable,CN,HWCSNET,,,,FALSE,,,,,
67.49.6.202,patched,US,RRWE,US,,,FALSE,,,,,
103.199.16.99,patched,VN,GREENCLOUDVPS-VN,VN,,[u'CVE-2019-0708'],TRUE,,,,,
203.189.199.172,patched,CN,CHINANET-GD,CN,,,FALSE,,,,,
121.41.23.41,vulnerable,CN,ALISOFT,CN,,"[u'CVE-2018-10549', u'CVE-2014-5459', u'CVE-2018-10545', u'CVE-2014-0118', u'CVE-2018-10546', u'CVE-2017-9798', u'CVE-2014-3523', u'CVE-2015-0231', u'CVE-2015-3185', u'CVE-2015-3184', u'CVE-2018-10548', u'CVE-2018-10547', u'CVE-2015-4148', u'CVE-2015-8935', u'CVE-2018-20783', u'CVE-2015-4147', u'CVE-2015-2348', u'CVE-2015-8838', u'CVE-2016-4073', u'CVE-2016-4072', u'CVE-2016-4071', u'CVE-2015-8835', u'CVE-2015-0232', u'CVE-2016-4975', u'CVE-2018-1312', u'CVE-2016-5116', u'CVE-2015-2783', u'CVE-2015-2787', u'CVE-2015-6831', u'CVE-2015-6832', u'CVE-2015-6833', u'CVE-2015-6834', u'CVE-2015-6835', u'CVE-2015-6836', u'CVE-2015-6837', u'CVE-2015-6838', u'CVE-2018-19520', u'CVE-2018-19396', u'CVE-2016-7478', u'CVE-2015-3412', u'CVE-2014-0207', u'CVE-2018-17082', u'CVE-2019-9639', u'CVE-2019-9638', u'CVE-2019-9637', u'CVE-2018-14883', u'CVE-2015-4600', u'CVE-2015-4603', u'CVE-2015-4602', u'CVE-2015-4605', u'CVE-2015-4604', u'CVE-2017-9788', u'CVE-2014-3597', u'CVE-2014-4670', u'CVE-2014-9912', u'CVE-2014-0237', u'CVE-2014-3981', u'CVE-2014-9652', u'CVE-2014-0226', u'CVE-2014-0231', u'CVE-2014-8142', u'CVE-2019-0220', u'CVE-2014-0117', u'CVE-2014-3515', u'CVE-2014-0238', u'CVE-2014-5120', u'CVE-2019-9023', u'CVE-2019-9020', u'CVE-2019-9021', u'CVE-2019-9024', u'CVE-2014-3587', u'CVE-2016-0736', u'CVE-2014-9705', u'CVE-2016-3185', u'CVE-2015-5589', u'CVE-2015-0273', u'CVE-2015-4599', u'CVE-2014-3669', u'CVE-2014-3668', u'CVE-2018-19935', u'CVE-2017-15710', u'CVE-2015-4598', u'CVE-2017-7679', u'CVE-2017-15715', u'CVE-2015-3307', u'CVE-2018-17199', u'CVE-2019-6977', u'CVE-2014-3478', u'CVE-2015-8873', u'CVE-2015-5590', u'CVE-2014-9653', u'CVE-2015-4021', u'CVE-2015-4022', u'CVE-2015-4025', u'CVE-2015-4024', u'CVE-2015-4026', u'CVE-2014-9427', u'CVE-2014-3670', u'CVE-2015-8994', u'CVE-2019-9641', u'CVE-2016-8743', u'CVE-2018-15132', u'CVE-2016-3171', u'CVE-2014-3487', u'CVE-2014-3480', u'CVE-2014-4721', u'CVE-2014-9767', u'CVE-2015-2331', u'CVE-2016-8612', u'CVE-2014-4698', u'CVE-2015-3329', u'CVE-2015-3411', u'CVE-2018-19395', u'CVE-2014-8109', u'CVE-2015-4644', u'CVE-2015-4642', u'CVE-2016-2161', u'CVE-2014-3479', u'CVE-2018-1283', u'CVE-2015-3330', u'CVE-2017-16642']",FALSE,,,,,
14.18.116.41,patched,CN,CHINANET-GD,CN,,,FALSE,,,,,
150.109.77.23,vulnerable,SG,ACEVILLEPTELTD-SG,HK,Windows Server 2008 R2 Enterprise 7601 Service Pack 1,,FALSE,,,,,
14.29.165.127,patched,CN,CHINANET-GD,CN,,,FALSE,,,,,
202.44.115.31,offline,IO,SURE-IO,IO,,,FALSE,,,,,
148.63.196.76,patched,PT,PT-TELECEL-19910411,PT,,[u'CVE-2019-0708'],TRUE,,,,,
49.73.253.174,offline,CN,CHINANET-JS,CN,,,FALSE,,,,,
154.223.150.137,patched,SC,,HK,,"[u'CVE-2018-10549', u'CVE-2014-5459', u'CVE-2018-10545', u'CVE-2018-10547', u'CVE-2018-10546', u'CVE-2011-0755', u'CVE-2013-1635', u'CVE-2019-9638', u'CVE-2011-4885', u'CVE-2018-17082', u'CVE-2018-10548', u'CVE-2018-19520', u'CVE-2018-19396', u'CVE-2016-7478', u'CVE-2012-2376', u'CVE-2011-1092', u'CVE-2012-2143', u'CVE-2019-9023', u'CVE-2012-2336', u'CVE-2014-2497', u'CVE-2012-1171', u'CVE-2019-9639', u'CVE-2013-4635', u'CVE-2011-0708', u'CVE-2011-1468', u'CVE-2011-1469', u'CVE-2011-0421', u'CVE-2012-2688', u'CVE-2013-4248', u'CVE-2019-9637', u'CVE-2011-1467', u'CVE-2011-1464', u'CVE-2017-16642', u'CVE-2013-2110', u'CVE-2018-20783', u'CVE-2011-1466', u'CVE-2019-0708', u'CVE-2018-14883', u'CVE-2018-19395', u'CVE-2019-6977', u'CVE-2012-0057', u'CVE-2019-9641', u'CVE-2012-2386', u'CVE-2006-7243', u'CVE-2011-4718', u'CVE-2012-1172', u'CVE-2012-2311', u'CVE-2014-0237', u'CVE-2015-8994', u'CVE-2012-1823', u'CVE-2018-19935', u'CVE-2010-4699', u'CVE-2014-9427', u'CVE-2014-0238', u'CVE-2010-3870', u'CVE-2019-9020', u'CVE-2019-9021', u'CVE-2012-0789', u'CVE-2012-0788', u'CVE-2019-9024', u'CVE-2012-3365', u'CVE-2011-1470', u'CVE-2018-15132', u'CVE-2013-1643']",TRUE,,,,,
24.85.172.59,vulnerable,CA,SHAW-COMM,CA,,"[u'CVE-2010-1899', u'CVE-2019-0708', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",TRUE,,,,,
46.44.234.145,vulnerable,IT,NOLA-NET,IT,,,FALSE,,,,,
92.191.238.77,patched,FR,JAZZTEL-TRIPLEPLAY,ES,,[u'CVE-2019-0708'],TRUE,,,,,
40.69.25.170,vulnerable,US,MSFT,IE,Windows Server 2008 R2 Datacenter 7601 Service Pack 1,,FALSE,,,,,
206.128.153.99,patched,US,SAVV-CTL-TIER3-CLOUD-3,US,,,FALSE,,,,,
154.204.97.236,vulnerable,SC,,ZA,,,FALSE,,,,,
65.50.233.180,vulnerable,US,I2BNETWORKS-2,US,Windows 7 or 8,,FALSE,,,,,
39.106.26.194,patched,CN,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
98.143.218.136,vulnerable,CA,COOPTEL,CA,,,FALSE,,,,,
168.255.225.241,offline,MX,,,,,FALSE,,,,,
168.255.212.7,offline,MX,,,,,FALSE,,,,,
167.88.177.147,vulnerable,CA,2EZ-NETWORK,CA,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'MS15-034', u'CVE-2015-1635', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
106.53.170.13,vulnerable,CN,TencentCloud,CN,,,FALSE,,,,,
106.54.37.222,patched,CN,TencentCloud,CN,,,FALSE,,,,,
98.109.168.114,patched,US,VIS-BLOCK,US,,"[u'CVE-2017-7269', u'CVE-2009-4444', u'CVE-2003-1582', u'CVE-2005-2089', u'CVE-2007-2897', u'CVE-2019-0708', u'CVE-2006-0026', u'CVE-2009-2521', u'CVE-2008-1446', u'CVE-2009-1535', u'CVE-2005-2678', u'CVE-2008-0074', u'CVE-2008-0075', u'CVE-2010-1256', u'CVE-2009-3023', u'CVE-2007-1278', u'CVE-2003-0718', u'CVE-2010-1899']",TRUE,,,,,
58.210.212.179,patched,CN,CHINANET-JS,CN,,[u'CVE-2019-0708'],TRUE,,,,,
